device,corner,length_um,width_um,temp_c,vds_v,overdrive_bias_v,vov_v,id_a,gm_s,gds_s,cgg_f,vth_v,gm_id_per_v,gm_gds,ft_hz
nfet,tt,0.15,2.0,27.0,0.9,0.94,0.18545309099999996,0.000108672624,0.000708171397,4.54972013e-05,1.57629111e-15,0.754546909,6.516557445047061,15.565163938995957,71502641659.15585
nfet,tt,0.15,2.0,27.0,0.9,0.96,0.20545309099999998,0.000123175413,0.000741434678,4.89771792e-05,1.58844536e-15,0.754546909,6.0193398986208395,15.13837036168061,74288355743.91287
nfet,tt,0.15,2.0,27.0,0.9,0.98,0.225453091,0.000138304317,0.000770845683,5.23488537e-05,1.59934433e-15,0.754546909,5.573547519850736,14.72516833735368,76708872823.21387
nfet,tt,0.15,2.0,27.0,0.9,1.0,0.245453091,0.000153986193,0.000796799958,5.56108064e-05,1.6091199e-15,0.754546909,5.174489624534065,14.328149681354018,78809945716.98145
nfet,tt,0.15,2.0,27.0,0.9,1.02,0.26545309100000003,0.000170155985,0.000819704031,5.87651061e-05,1.61789413e-15,0.754546909,4.8173681989499215,13.948822445842568,80635652226.51634
nfet,tt,0.15,2.0,27.0,0.9,1.04,0.28545309100000005,0.000186756607,0.000839944686,6.18161351e-05,1.62577868e-15,0.754546909,4.497536657431349,13.587790382579255,82226043646.156
nfet,tt,0.15,2.0,27.0,0.9,1.06,0.30545309100000007,0.000203738364,0.00085787257,6.47697045e-05,1.63287483e-15,0.754546909,4.210657988791939,13.244966556856838,83616121425.82172
nfet,tt,0.15,2.0,27.0,0.9,1.08,0.3254530910000001,0.000221058154,0.00087379568,6.76324117e-05,1.63927369e-15,0.754546909,3.9527864690302263,12.919777042343739,84835682151.61435
nfet,tt,0.15,2.0,27.0,0.9,1.1,0.3454530910000001,0.000238678601,0.000887979006,7.04111893e-05,1.64505679e-15,0.754546909,3.7203963919664504,12.61133372164188,85909647026.06273
nfet,tt,0.15,2.0,27.0,0.9,1.12,0.3654530910000001,0.000256567224,0.000900647599,7.31129979e-05,1.65029671e-15,0.754546909,3.510376676172791,12.318570225117249,86858633660.30534
nfet,tt,0.15,2.0,27.0,0.9,1.14,0.3854530909999999,0.000274695679,0.000911991212,7.57446256e-05,1.65505777e-15,0.754546909,3.3200056707116974,12.040342199539502,87699603045.3781
nfet,tt,0.15,2.0,27.0,0.9,1.16,0.40545309099999993,0.000293039108,0.000922169387,7.83125638e-05,1.65939681e-15,0.754546909,3.1469157591074843,11.775497343633129,88446485749.88704
nfet,tt,0.15,2.0,27.0,0.9,1.18,0.42545309099999995,0.000311575584,0.000931316344,8.08229372e-05,1.66336392e-15,0.754546909,2.9890543156295584,11.522921292694619,89110745969.45209
nfet,tt,0.15,2.0,27.0,0.9,1.2,0.44545309099999997,0.000330285646,0.000939545367,8.32814703e-05,1.66700317e-15,0.754546909,2.8446448653720786,11.281565558527369,89701862664.8076
nfet,tt,0.15,2.0,27.0,0.9,1.22,0.465453091,0.000349151923,0.000946952568,8.56934794e-05,1.67035326e-15,0.754546909,2.712150515636713,11.050462352915035,90227729474.88016
nfet,tt,0.15,2.0,27.0,0.9,1.24,0.485453091,0.00036815882,0.00095362002,8.80638806e-05,1.67344812e-15,0.754546909,2.590240863983647,10.828730388699224,90694977753.11499
nfet,tt,0.15,2.0,27.0,0.9,1.26,0.505453091,0.000387292265,0.000959618323,9.03972072e-05,1.67631752e-15,0.754546909,2.477762686533386,10.615574891344652,91109230658.7627
nfet,tt,0.15,2.0,27.0,0.9,1.28,0.525453091,0.000406539502,0.000965008678,9.26976342e-05,1.67898753e-15,0.754546909,2.373714419515376,10.410283782625383,91475307878.12054
nfet,tt,0.15,2.0,27.0,0.9,1.3,0.5454530910000001,0.000425888917,0.000969844542,9.49690047e-05,1.68148102e-15,0.754546909,2.2772241851975688,10.212221819778637,91797380436.67915
nfet,tt,0.15,2.0,27.0,0.9,1.32,0.5654530910000001,0.000445329901,0.000974172956,9.72148581e-05,1.68381804e-15,0.754546909,2.187530982789319,10.02082372015518,92079095062.93416
nfet,tt,0.15,2.0,27.0,0.9,1.34,0.5854530910000001,0.000464852731,0.000978035593,9.94384572e-05,1.68601617e-15,0.754546909,2.103968693259113,9.835586960413941,92323669200.49355
nfet,tt,0.15,2.0,27.0,0.9,1.36,0.6054530910000001,0.000484448469,0.000981469603,0.000101642815,1.68809087e-15,0.754546909,2.0259525332507553,9.65606474987927,92533963418.6222
nfet,tt,0.15,2.0,27.0,0.9,1.38,0.6254530909999999,0.00050410888,0.000984508285,0.000103830718,1.69005574e-15,0.754546909,1.9529675513750124,9.481859549502488,92712539808.1098
nfet,tt,0.15,2.0,27.0,0.9,1.4,0.6454530909999999,0.000523826365,0.00098718163,0.000106004754,1.69192276e-15,0.754546909,1.8845588843165617,9.31261658321475,92861707318.13696
nfet,tt,0.15,2.0,27.0,0.9,1.42,0.6654530909999999,0.000543593891,0.00098951676,0.000108167328,1.69370253e-15,0.754546909,1.8203235473814403,9.148018891619472,92983555752.42404
nfet,tt,0.15,2.0,27.0,0.9,1.44,0.685453091,0.000563404945,0.000991538291,0.000110320683,1.69540442e-15,0.754546909,1.7599034225729064,8.987782381659114,93079986353.66313
nfet,tt,0.15,2.0,27.0,0.9,1.46,0.705453091,0.000583253482,0.000993268631,0.000112466921,1.69703677e-15,0.754546909,1.7029793420075974,8.831651317279327,93152732596.22406
nfet,tt,0.15,2.0,27.0,0.9,1.48,0.725453091,0.000603133886,0.00099472823,0.000114608015,1.69860701e-15,0.754546909,1.6492660304614357,8.679394979487254,93203380125.90198
nfet,tt,0.15,2.0,27.0,0.9,1.5,0.745453091,0.000623040931,0.000995935791,0.000116745823,1.7001218e-15,0.754546909,1.5985078049390626,8.530804489681827,93233381361.1394
nfet,tt,0.15,2.0,27.0,0.9,1.52,0.765453091,0.000642969752,0.00099690845,0.000118882107,1.70158713e-15,0.754546909,1.5504748814373466,8.385689614333636,93244068922.62967
nfet,tt,0.15,2.0,27.0,0.9,1.54,0.785453091,0.000662915809,0.000997661932,0.000121018537,1.70300842e-15,0.754546909,1.5049602354557814,8.243876985556353,93236666447.25713
nfet,tt,0.15,2.0,27.0,0.9,1.56,0.8054530910000001,0.000682874865,0.000998210687,0.000123156707,1.70439062e-15,0.754546909,1.461776876207034,8.105207676590444,93212297239.23662
nfet,tt,0.15,2.0,27.0,0.9,1.58,0.8254530910000001,0.00070284296,0.000998568006,0.000125298141,1.70573825e-15,0.754546909,1.4207555070338898,7.9695356852900145,93171994101.86024
nfet,tt,0.15,2.0,27.0,0.9,1.6,0.8454530910000001,0.00072281639,0.00099874613,0.000127444303,1.70705548e-15,0.754546909,1.3817425058665311,7.836726369793085,93116706132.71497
nfet,tt,0.15,2.0,27.0,0.9,1.62,0.8654530910000001,0.000742791686,0.00099875634,0.000129596606,1.70834623e-15,0.754546909,1.3445981677290877,7.706655064716741,93047302510.43413
nfet,tt,0.15,2.0,27.0,0.9,1.64,0.8854530909999999,0.000762765594,0.000998609042,0.000131756417,1.70961414e-15,0.754546909,1.3091951837565448,7.579206119425667,92964582786.24329
nfet,tt,0.15,2.0,27.0,0.9,1.66,0.9054530909999999,0.000782735062,0.000998313841,0.000133925062,1.7108627e-15,0.754546909,1.2754173020551365,7.454272009222589,92869277325.53082
nfet,tt,0.15,2.0,27.0,0.9,1.68,0.925453091,0.000802697221,0.000997879609,0.000136103838,1.71209523e-15,0.754546909,1.2431581708440973,7.331752165578167,92762055287.63596
nfet,tt,0.15,2.0,27.0,0.9,1.7,0.945453091,0.000822649374,0.000997314543,0.000138294011,1.71331495e-15,0.754546909,1.2123203086519336,7.211552660801775,92643526711.70273
nfet,tt,0.15,2.0,27.0,0.9,1.72,0.965453091,0.000842588981,0.000996626225,0.000140496823,1.71452503e-15,0.754546909,1.1828142160335229,7.093585489829901,92514245839.71544
nfet,tt,0.15,2.0,27.0,0.9,1.74,0.985453091,0.000862513648,0.000995821667,0.000142713501,1.71572856e-15,0.754546909,1.1545575763457367,6.977767765643981,92374717327.69975
nfet,tt,0.15,2.0,27.0,0.9,1.76,1.0054530910000001,0.000882421116,0.00099490736,0.000144945254,1.71692866e-15,0.754546909,1.1274745605702392,6.864021639508114,92225395237.1602
nfet,tt,0.15,2.0,27.0,0.9,1.78,1.0254530910000001,0.000902309251,0.000993889311,0.000147193282,1.71812845e-15,0.754546909,1.1014952023361224,6.752273592214623,92066688455.01515
nfet,tt,0.15,2.0,27.0,0.9,1.8,1.0454530910000002,0.000922176034,0.000992773086,0.000149458777,1.71933111e-15,0.754546909,1.0765548543847758,6.642454233383698,91898961803.52098
nfet,tt,0.15,2.0,125.0,0.9,0.0,-0.676650974,4.44290838e-11,8.9599815e-10,4.73275246e-11,7.60260165e-16,0.676650974,20.166928357860936,18.93186169301574,187570.70426502422
nfet,tt,0.15,2.0,125.0,0.9,0.02,-0.6566509739999999,6.64990471e-11,1.34077026e-09,7.01364202e-11,7.57666921e-16,0.676650974,20.162247708358517,19.11660526979676,281641.1915515125
nfet,tt,0.15,2.0,125.0,0.9,0.04,-0.6366509739999999,9.95218576e-11,2.00601523e-09,1.03916202e-10,7.55735798e-16,0.676650974,20.15652921253351,19.30416230955015,422458.801894846
nfet,tt,0.15,2.0,125.0,0.9,0.06,-0.6166509739999999,1.48924631e-10,3.0007633e-09,1.53929466e-10,7.54520005e-16,0.676650974,20.149543294822735,19.494404664536418,632967.063933246
nfet,tt,0.15,2.0,125.0,0.9,0.08,-0.596650974,2.22816536e-10,4.4877502e-09,2.27953271e-10,7.54078791e-16,0.676650974,20.141010539720444,19.687149828176846,947179.0431136021
nfet,tt,0.15,2.0,125.0,0.9,0.1,-0.576650974,3.33308406e-10,6.7096952e-09,3.37473397e-10,7.54477523e-16,0.676650974,20.1305910058566,19.88214555472057,1415391.6122958686
nfet,tt,0.15,2.0,125.0,0.9,0.12,-0.556650974,4.98476803e-10,1.00282924e-08,4.9944049e-10,7.55787604e-16,0.676650974,20.117871763834113,20.079053662629555,2111773.5958935977
nfet,tt,0.15,2.0,125.0,0.9,0.14,-0.536650974,7.45283311e-10,1.49819474e-08,7.38848493e-10,7.58086167e-16,0.676650974,20.10235192291861,20.277428379352465,3145356.147690754
nfet,tt,0.15,2.0,125.0,0.9,0.16,-0.5166509739999999,1.11390645e-09,2.23710566e-08,1.09251328e-09,7.61455508e-16,0.676650974,20.083424959070843,20.476690773040307,4675866.419865164
nfet,tt,0.15,2.0,125.0,0.9,0.18,-0.49665097399999997,1.66415682e-09,3.33835826e-08,1.61459772e-09,7.65982172e-16,0.676650974,20.060358614520474,20.676099183392875,6936404.505386566
nfet,tt,0.15,2.0,125.0,0.9,0.2,-0.47665097399999995,2.48495381e-09,4.9779269e-08,2.3846685e-09,7.71755627e-16,0.676650974,20.032271344311226,20.874712355197378,10265706.458984004
nfet,tt,0.15,2.0,125.0,0.9,0.22,-0.456650974,3.70828297e-09,7.41586345e-08,3.51940631e-09,7.78866485e-16,0.676650974,19.998105619216,21.071347826275847,15153705.392292192
nfet,tt,0.15,2.0,125.0,0.9,0.24,-0.43665097399999997,5.52967702e-09,1.10353546e-07,5.18955832e-09,7.87404199e-16,0.676650974,19.956598839474356,21.264535283226184,22305332.32604574
nfet,tt,0.15,2.0,125.0,0.9,0.26,-0.41665097399999995,8.23813541e-09,1.63990396e-07,7.6443618e-09,7.97454238e-16,0.676650974,19.90625157738212,21.452463958469366,32729002.993896414
nfet,tt,0.15,2.0,125.0,0.9,0.28,-0.39665097399999993,1.2259594e-08,2.43295275e-07,1.12465247e-08,8.09094756e-16,0.676650974,19.84529626348148,21.632929415075214,47857986.17529543
nfet,tt,0.15,2.0,125.0,0.9,0.3,-0.37665097399999997,1.82196641e-08,3.60233113e-07,1.65219683e-08,8.2239281e-16,0.676650974,19.771665988068353,21.803280726546365,69714715.28226432
nfet,tt,0.15,2.0,125.0,0.9,0.32,-0.35665097399999995,2.70334531e-08,5.32098676e-07,2.42299399e-08,8.3740027e-16,0.676650974,19.682971096282184,21.960379522030923,101129815.13375062
nfet,tt,0.15,2.0,125.0,0.9,0.34,-0.33665097399999994,4.00329058e-08,7.83703555e-07,3.54607743e-08,8.54149592e-16,0.676650974,19.576484378008853,22.10057649530794,146028629.95565426
nfet,tt,0.15,2.0,125.0,0.9,0.36,-0.316650974,5.91452058e-08,1.15032376e-06,5.17703846e-08,8.72649706e-16,0.676650974,19.449146290737904,22.21972598596457,209797483.80280218
nfet,tt,0.15,2.0,125.0,0.9,0.38,-0.29665097399999996,8.71391495e-08,1.68157625e-06,7.53622058e-08,8.92882319e-16,0.676650974,19.29759768885511,22.31325678633467,299738461.24892604
nfet,tt,0.15,2.0,125.0,0.9,0.4,-0.27665097399999994,1.27959544e-07,2.44636277e-06,1.09328172e-07,9.14798936e-16,0.676650974,19.118251703053893,22.376325564100714,425613445.88345855
nfet,tt,0.15,2.0,125.0,0.9,0.42,-0.256650974,1.87171701e-07,3.53893329e-06,1.57959331e-07,9.38318922e-16,0.676650974,18.90741640479081,22.40407874353431,600263634.4319228
nfet,tt,0.15,2.0,125.0,0.9,0.44,-0.23665097399999996,2.72537633e-07,5.0859547e-06,2.27132188e-07,9.63328882e-16,0.676650974,18.661476743653964,22.39204731299467,840268412.9701589
nfet,tt,0.15,2.0,125.0,0.9,0.46,-0.21665097399999994,3.94740793e-07,7.2542064e-06,3.24766587e-07,9.89683538e-16,0.676650974,18.377138944441448,22.33667714098926,1166577761.9197533
nfet,tt,0.15,2.0,125.0,0.9,0.48,-0.19665097399999998,5.68265199e-07,1.02581665e-05,4.6133202e-07,1.0172082e-15,0.676650974,18.05172394517863,22.235973345184235,1605018427.431756
nfet,tt,0.15,2.0,125.0,0.9,0.5,-0.17665097399999996,8.12415978e-07,1.43663426e-05,6.50349702e-07,1.04570279e-15,0.676650974,17.683481109476652,22.09018095313896,2186543309.252978
nfet,tt,0.15,2.0,125.0,0.9,0.52,-0.15665097399999994,1.15244148e-06,1.99048149e-05,9.08797368e-07,1.07494718e-15,0.676650974,17.271866073407907,21.90236855967655,2947074741.5367985
nfet,tt,0.15,2.0,125.0,0.9,0.54,-0.13665097399999993,1.62068346e-06,2.72561858e-05,1.25727811e-06,1.1047076e-15,0.676650974,16.81771084404107,21.67872452658863,3926791759.105419
nfet,tt,0.15,2.0,125.0,0.9,0.56,-0.11665097399999991,2.2576443e-06,3.68520034e-05,1.71977733e-06,1.13474374e-15,0.676650974,16.32321061382433,21.42835747230137,5168725146.6567545
nfet,tt,0.15,2.0,125.0,0.9,0.58,-0.096650974,3.11282102e-06,4.91566952e-05,2.32282692e-06,1.16481591e-15,0.676650974,15.791686988800917,21.16244425133492,6716538604.921394
nfet,tt,0.15,2.0,125.0,0.9,0.6,-0.07665097399999998,4.24511668e-06,6.46410452e-05,3.09395146e-06,1.19469207e-15,0.676650974,15.227153944800406,20.892714716345292,8611375373.242945
nfet,tt,0.15,2.0,125.0,0.9,0.62,-0.056650973999999965,5.72260164e-06,8.37434634e-05,4.05940761e-06,1.22415409e-15,0.676650974,14.633809701980233,20.62947884161847,10887670319.13868
nfet,tt,0.15,2.0,125.0,0.9,0.64,-0.03665097399999995,7.62137116e-06,0.000106818426,5.24143386e-06,1.25300303e-15,0.676650974,14.015644135090254,20.37961917542922,13567948443.984077
nfet,tt,0.15,2.0,125.0,0.9,0.66,-0.01665097399999993,1.00232603e-05,0.000134074576,6.655446e-06,1.28106322e-15,0.676650974,13.376343822977441,20.14509260536409,16656969913.904793
nfet,tt,0.15,2.0,125.0,0.9,0.68,0.003349026000000088,1.30122782e-05,0.000165510464,8.30774995e-06,1.30818495e-15,0.676650974,12.719560822177932,19.92241762163292,20136150074.982285
nfet,tt,0.15,2.0,125.0,0.9,0.7,0.023349025999999995,1.66698491e-05,0.000200862213,1.01943095e-05,1.33424589e-15,0.676650974,12.049431989159398,19.703366176983344,23959762079.032642
nfet,tt,0.15,2.0,125.0,0.9,0.72,0.04334902600000001,2.1069272e-05,0.000239580747,1.23008801e-05,1.35915126e-15,0.676650974,11.371097539582763,19.476715897751088,28054611195.150406
nfet,tt,0.15,2.0,125.0,0.9,0.74,0.06334902600000003,2.62701467e-05,0.000280852735,1.46044742e-05,1.38283297e-15,0.676650974,10.690946579297176,19.230595443141663,32324295143.272552
nfet,tt,0.15,2.0,125.0,0.9,0.76,0.08334902600000005,3.23136934e-05,0.000323668361,1.7075796e-05,1.40524787e-15,0.676650974,10.016445876162209,18.954803688214596,36657888387.763245
nfet,tt,0.15,2.0,125.0,0.9,0.78,0.10334902600000007,3.92198129e-05,0.000366924575,1.96821027e-05,1.42637544e-15,0.676650974,9.355592183357917,18.64254955848798,40941436746.23484
nfet,tt,0.15,2.0,125.0,0.9,0.8,0.12334902600000008,4.69863842e-05,0.000409541328,2.23899515e-05,1.44621504e-15,0.676650974,8.716170332596056,18.291300363022224,45069733717.898026
nfet,tt,0.15,2.0,125.0,0.9,0.82,0.143349026,5.55908041e-05,0.000450565606,2.51674507e-05,1.46478304e-15,0.676650974,8.10503847344061,17.90271137791481,48955880443.62894
nfet,tt,0.15,2.0,125.0,0.9,0.84,0.163349026,6.49933181e-05,0.00048924426,2.7985833e-05,1.48210978e-15,0.676650974,7.527608595813483,17.481854479729087,52537027559.6835
nfet,tt,0.15,2.0,125.0,0.9,0.86,0.18334902600000003,7.51414207e-05,0.000525057651,3.0820354e-05,1.4982368e-15,0.676650974,6.987592809780345,17.036068145096582,55775909765.97908
nfet,tt,0.15,2.0,125.0,0.9,0.88,0.20334902600000004,8.59745521e-05,0.000557717014,3.36506259e-05,1.51321417e-15,0.676650974,6.487001099479994,16.57374860299404,58658860975.74133
nfet,tt,0.15,2.0,125.0,0.9,0.9,0.22334902600000006,9.74284593e-05,0.000587135369,3.64605429e-05,1.52709811e-15,0.676650974,6.026323039678817,16.10330846170697,61191547306.95984
nfet,tt,0.15,2.0,125.0,0.9,0.92,0.24334902600000008,0.000109438811,0.000613384077,3.92379458e-05,1.53994887e-15,0.676650974,5.604813058504446,15.632420721678045,63393733240.25346
nfet,tt,0.15,2.0,125.0,0.9,0.94,0.263349026,0.000121943894,0.00063664571,4.19741472e-05,1.55182902e-15,0.676650974,5.2208084317858505,15.16756747829769,65294120962.33985
nfet,tt,0.15,2.0,125.0,0.9,0.96,0.283349026,0.000134886388,0.000657170691,4.46634057e-05,1.56280188e-15,0.676650974,4.872031201547187,14.713850874117286,66925926610.58645
nfet,tt,0.15,2.0,125.0,0.9,0.98,0.303349026,0.000148214361,0.00067524175,4.73024041e-05,1.57293041e-15,0.676650974,4.555845637657204,14.274998551289277,68323469119.35018
nfet,tt,0.15,2.0,125.0,0.9,1.0,0.32334902600000004,0.000161881626,0.000691147456,4.98897658e-05,1.58227621e-15,0.676650974,4.269462032707777,13.853491691476332,69519805285.9483
nfet,tt,0.15,2.0,125.0,0.9,1.02,0.34334902600000006,0.000175847672,0.000705164317,5.24256272e-05,1.59089884e-15,0.676650974,4.010086167077606,13.450755950135777,70545269077.30365
nfet,tt,0.15,2.0,125.0,0.9,1.04,0.3633490260000001,0.000190077304,0.00071754602,5.49112703e-05,1.59885527e-15,0.676650974,3.7750220825943535,13.067372437020458,71426725183.77226
nfet,tt,0.15,2.0,125.0,0.9,1.06,0.3833490260000001,0.000204540122,0.000728518096,5.7348818e-05,1.60619954e-15,0.676650974,3.561736880160852,12.703280057140846,72187329919.35481
nfet,tt,0.15,2.0,125.0,0.9,1.08,0.4033490260000001,0.000219209942,0.000738276391,5.97409846e-05,1.61298254e-15,0.676650974,3.3678964752428975,12.357954860355616,72846626719.03123
nfet,tt,0.15,2.0,125.0,0.9,1.1,0.42334902600000013,0.000234064205,0.000746988002,6.2090877e-05,1.61925191e-15,0.676650974,3.191380766657593,12.030559690757789,73420838483.76538
nfet,tt,0.15,2.0,125.0,0.9,1.12,0.44334902600000015,0.000249083427,0.000754793637,6.44018401e-05,1.62505199e-15,0.676650974,3.030284455657501,11.720063212914313,73923258506.24612
nfet,tt,0.15,2.0,125.0,0.9,1.14,0.46334902599999994,0.000264250698,0.000761810669,6.66773373e-05,1.63042386e-15,0.676650974,2.8829088239532297,11.425331302184437,74364670835.65234
nfet,tt,0.15,2.0,125.0,0.9,1.16,0.48334902599999996,0.000279551249,0.000768136391,6.89208616e-05,1.63540548e-15,0.676650974,2.747748020256565,11.145194258569743,74753756845.92844
nfet,tt,0.15,2.0,125.0,0.9,1.18,0.503349026,0.000294972084,0.000773851182,7.11358711e-05,1.64003177e-15,0.676650974,2.623472606309416,10.878494492773562,75097472552.5018
nfet,tt,0.15,2.0,125.0,0.9,1.2,0.523349026,0.000310501668,0.000779021393,7.3325743e-05,1.64433475e-15,0.676650974,2.5089121034931123,10.624118640025236,75401377651.52992
nfet,tt,0.15,2.0,125.0,0.9,1.22,0.543349026,0.000326129677,0.000783701895,7.54937435e-05,1.64834379e-15,0.676650974,2.403037657318135,10.381017799176961,75669912585.24748
nfet,tt,0.15,2.0,125.0,0.9,1.24,0.563349026,0.000341846785,0.000787938251,7.76430086e-05,1.65208568e-15,0.676650974,2.304945623519613,10.148218947301329,75906636693.22075
nfet,tt,0.15,2.0,125.0,0.9,1.26,0.583349026,0.000357644501,0.000791768545,7.97765343e-05,1.65558489e-15,0.676650974,2.2138423568268424,9.924830051184612,76114416411.12572
nfet,tt,0.15,2.0,125.0,0.9,1.28,0.6033490260000001,0.000373515035,0.000795224871,8.18971728e-05,1.65886371e-15,0.676650974,2.1290304177447634,9.710040576638807,76295580116.86493
nfet,tt,0.15,2.0,125.0,0.9,1.3,0.6233490260000001,0.000389451186,0.000798334556,8.40076345e-05,1.66194244e-15,0.676650974,2.049896327700489,9.503119100443186,76452040558.32013
nfet,tt,0.15,2.0,125.0,0.9,1.32,0.6433490260000001,0.000405446263,0.00080112113,8.6110492e-05,1.66483954e-15,0.676650974,1.9758996520828707,9.303409043348632,76585391439.50468
nfet,tt,0.15,2.0,125.0,0.9,1.34,0.6633490260000001,0.000421494014,0.000803605099,8.8208188e-05,1.66757181e-15,0.676650974,1.9065634915517449,9.11032317090563,76696981223.07663
nfet,tt,0.15,2.0,125.0,0.9,1.36,0.6833490260000001,0.000437588571,0.000805804558,9.03030437e-05,1.67015452e-15,0.676650974,1.8414661885673427,8.923337741272611,76787972032.47989
nfet,tt,0.15,2.0,125.0,0.9,1.38,0.7033490259999999,0.000453724408,0.000807735663,9.23972684e-05,1.67260158e-15,0.676650974,1.7802340997268986,8.74198639188342,76859381824.8452
nfet,tt,0.15,2.0,125.0,0.9,1.4,0.723349026,0.000469896306,0.000809412999,9.44929698e-05,1.67492563e-15,0.676650974,1.72253535229962,8.56585416579848,76912119252.53383
nfet,tt,0.15,2.0,125.0,0.9,1.42,0.743349026,0.000486099325,0.000810849869,9.65921641e-05,1.67713819e-15,0.676650974,1.6680744598853332,8.394571925736573,76947007423.85802
nfet,tt,0.15,2.0,125.0,0.9,1.44,0.763349026,0.00050232878,0.000812058508,9.86967864e-05,1.67924979e-15,0.676650974,1.6165876619691188,8.227811032355962,76964800828.13017
nfet,tt,0.15,2.0,125.0,0.9,1.46,0.783349026,0.00051858022,0.000813050253,0.0001008087,1.68127002e-15,0.676650974,1.567838921816185,8.06527862178562,76966201269.12518
nfet,tt,0.15,2.0,125.0,0.9,1.48,0.803349026,0.000534849414,0.000813835673,0.000102929708,1.68320768e-15,0.676650974,1.521616461937453,7.906713123095618,76951865038.10947
nfet,tt,0.15,2.0,125.0,0.9,1.5,0.823349026,0.000551132337,0.000814424663,0.000105061558,1.68507084e-15,0.676650974,1.4777297725500724,7.751880692650684,76922410509.69763
